image_id,caption
103045.jpg,"a blue vintage car is parked on grass, surrounded by people and other vehicles in a grassy area."
103046.jpg,"the image shows a whiteboard with the words "" die kunst op "" and "" the way "" marked out."
103047.jpg,"a modern black refrigerator with two doors, labeled with a product information sticker."
103048.jpg,a bottle of water and a pack of dark chocolate chips are placed on a countertop beside a red cup.
103049.jpg,"the image features a booth with informational posters, a blackboard, and a green and white design, promoting environmental conservation."
103050.jpg,"a plate of pasta with cheese and sauce, accompanied by a bottle of cheerwine beer in the background."
103051.jpg,"poster for the royal albert hall, featuring performances by the vienna philharmonic, with details about the performance and date."
103052.jpg,"a athlete jumps over a high jump bar, while spectators watch from the sidelines."
103053.jpg,a kitchenaid mixer and a loaf of bread are displayed beside a kitchenaid mixer on a countertop.
103054.jpg,"a multi - story building with a yellow facade, featuring multiple windows and a sign for "" pimpanez "" prominently displayed."
103055.jpg,"a young man stands in a bright, modern setting, wearing a graphic t - shirt and jeans, with a vibrant background."
103056.jpg,"cheerleaders in black uniforms with yellow pom - poms perform on a basketball court, showcasing team spirit and athleticism."
103057.jpg,a man sits at a table with several bottles of soda and a large coca - cola bottle.
103058.jpg,"a mobile phone and a computer keyboard are displayed on a wooden surface, both showing a colorful app interface."
103059.jpg,"a black mobile phone displays a twitter feed, resting on a white surface with a box nearby."
103060.jpg,"a large orange cargo ship named lady maria is docked at a port, with cranes on its side."
103061.jpg,"a blue box contains six colorful lollipop balls arranged in a row, labeled "" evi. """
103062.jpg,"a football match is in progress, with players in action on a well - maintained pitch and spectators in the stands."
103063.jpg,"a woman with long hair wears a light shirt, paired with a stylish bracelet and a watch, at a cafe."
103064.jpg,"two military aircraft models are displayed on a table, featuring sleek designs with distinct markings and detailed features."
103065.jpg,"an old envelope with a faded seal and a handwritten address, addressed to "" mrs. c. c.. """
103066.jpg,"the image shows a traffic sign indicating directions to north and west, with a directional arrow pointing left."
103067.jpg,"a brown audi car is parked, displaying a visible vehicle registration plate reading "" q - 88 - bp. """
103068.jpg,"a young boy in a black hoodie with a colorful logo sits, focused on his laptop, surrounded by clothing and accessories."
103069.jpg,"a black watch with a blue face rests on a yellow notepad, beside a handwritten note."
103070.jpg,"a white printer sits on a table, with a black printer and a printer paper roll nearby."
103071.jpg,"a vintage coca - cola ice cold vending machine stands in a convenience store, surrounded by shelves of various drink cans."
103072.jpg,"a blue van with a rooftop rack, parked on grass, featuring a surfboard on its roof."
103073.jpg,"three vintage beer barrels labeled "" diamond ruby & co "" from the belgian belgian brewery, showcasing intricate designs and aged cork."
103074.jpg,"the image features a collage of wine bottles, including cava and michel rivo, showcasing elegant labels and designs."
103075.jpg,"two sports jerseys hang side by side : a red jersey with "" school ' s 18 "" and a blue jersey with "" captain america "" featuring captain america"
103076.jpg,"a cartoonish character with a mustache and a cape, labeled "" casarriis, "" set against a pink background with polka dots."
103077.jpg,"a red tin can labeled "" fleur "" sits on a table, with a laptop and a plant in the background."
103078.jpg,"a glass filled with liquid, accompanied by a quote by thomas jefferson about american politics."
103079.jpg,"a well - lit conference room with a backdrop displaying "" south africa "" and a prominent logo, featuring chairs and a podium."
103080.jpg,"a row of black spines labeled "" railway dining, "" featuring various dining and dining themes."
103081.jpg,"billboard for the international hot dog eating contest, featuring images of athletes and sponsors."
103082.jpg,"a player in a gray sports uniform runs towards home plate, while another player runs towards the pitcher ' s mound."
103083.jpg,the image shows a television screen displaying a tv guide with various program schedules and program details.
103084.jpg,"a mobile phone displays a notification with options like "" open, "" "" quick, "" and "" open, "" on a dark screen."
103085.jpg,"a brown coffee cup with a slightly dirty rim, featuring the logo "" hummizzana "" and a light brown liquid inside."
103086.jpg,"a laptop screen displays a timeline with various colored sections, indicating a project or timeline."
103087.jpg,"three football players in navy uniforms with "" s. miller "" and "" s. ivan "" jerseys stand on a field, facing an official."
103088.jpg,"a blue tin can of goose island beer, featuring a floral background and a gold cap, sits on a table."
103089.jpg,"a hand holds a blue passport labeled "" the klemplum star wars celebration "" from the klemplum star wars collection."
103090.jpg,"a player in a white baseball uniform with red accents sits near the fence, wearing a red cap and a cap."
103091.jpg,"a white blender with a digital display and control panel, featuring a sleek design and control knobs."
103092.jpg,"a glass of dark drink with ice, accompanied by a bottle of smirnoff triple distilled vodka."
103093.jpg,"billboard advertising "" mcc - game "" with a red and blue logo, set against a cloudy sky."
103094.jpg,"a black mobile phone with a slide - out keyboard, displaying a scenic image on its screen."
103095.jpg,"a seaplane named "" dolphin "" is docked at a pier, surrounded by calm waters and a cloudy sky."
103096.jpg,"a man in a black shirt holds "" dating for dummies "" while smiling in a bookstore aisle filled with various books."
103097.jpg,"a boy in a green shirt sits at a table with several glasses of beer, holding a bottle of beer."
103098.jpg,"the image features a wooden plaque with decorative elements, reading "" adelux pour lazzams foyen "" and "" dezang. """
